"Kode","Stednavn","region","big_category_code","big_category","small_category_code","small_category","west_of_Helsingør","decLatitude","decLongitude","Modern_Country","Modern_name","Province","Remark","Zoom"
"609INE","Inverness","Skotland","5","Great Britain","16","Scotland","true","57.46666600","-4.23333300","United Kingdom","Inverness","Scotland",,"11"
"609INV","Inverkeithing","Skotland","5","Great Britain","16","Scotland","true","56.03333300","-3.38333300","United Kingdom","Inverkeithing","Scotland",,"11"
"609JOH","Johnshaven","Skotland","5","Great Britain","16","Scotland","true","56.78333300","-2.33333300","United Kingdom","Johnshaven","Scotland",,"11"
"609KEN","Kennet","Skotland","5","Great Britain","16","Scotland","true","56.10083300","-3.73027700","United Kingdom","Kennet","Scotland",,"11"
"609KIC","Kincardine","Skotland","5","Great Britain","16","Scotland","true","56.06666600","-3.71666600","United Kingdom","Kincardine","Scotland",,"11"
"609KIG","Kinghorn","Skotland","5","Great Britain","16","Scotland","true","56.06666600","-3.16666600","United Kingdom","Kinghorn","Scotland",,"11"
"609KIW","Kirkwall","Skotland","5","Great Britain","16","Scotland","true","58.98472200","-2.95861100","United Kingdom","Kirkwall","Scotland",,"11"
"609LAR","Largo","Skotland","5","Great Britain","16","Scotland","true","56.22000000","-2.93333300","United Kingdom","Lower largo","Scotland",,"11"
"609LEM","Levenmouth","Skotland","5","Great Britain","16","Scotland","true","56.20000000","-3.00000000","United Kingdom","Leven","Scotland",,"11"
"609LEN","Leven","Skotland","5","Great Britain","16","Scotland","true","56.20000000","-3.00000000","United Kingdom","Leven","Scotland",,"11"
"609LEW","Lerwick","Skotland","5","Great Britain","16","Scotland","true","60.15000000","-1.15000000","United Kingdom","Lerwick","Scotland",,"11"
"609LIL","Linlithgow","Skotland","5","Great Britain","16","Scotland","true","55.97638800","-3.60361100","United Kingdom","Linlithgow","Scotland",,"11"
"609LIM","Limekilns","Skotland","5","Great Britain","16","Scotland","true","56.03333300","-3.46666600","United Kingdom","Limekilns","Scotland",,"11"
"609LOS","Lossiemouth","Skotland","5","Great Britain","16","Scotland","true","57.72111100","-3.28333300","United Kingdom","Lossiemouth","Scotland",,"11"
"609MAC","Macduff","Skotland","5","Great Britain","16","Scotland","true","57.66666600","-2.48333300","United Kingdom","Macduff","Scotland",,"11"
"609MEH","Methil","Skotland","5","Great Britain","16","Scotland","true","56.16666600","-3.01666600","United Kingdom","Methil","Scotland",,"11"
"609MOT","Montrose","Skotland","5","Great Britain","16","Scotland","true","56.70000000","-2.45000000","United Kingdom","Montrose","Scotland",,"11"
"609MUS","Musselburgh","Skotland","5","Great Britain","16","Scotland","true","55.93333300","-3.05000000","United Kingdom","Musselburgh","Scotland",,"11"
"609MYS","May","Skotland","5","Great Britain","16","Scotland","true","60.01666600","-1.31666600","United Kingdom","May Wick","Scotland",,"11"
"609NEP","Newport","Skotland","5","Great Britain","16","Scotland","true","56.43888800","-2.93666600","United Kingdom","Newport on Tay","Scotland",,"11"
"609NER","Newburgh","Skotland","5","Great Britain","16","Scotland","true","57.30000000","-2.00000000","United Kingdom","Newburgh","Scotland",,"11"
"609NFS","Northferry","Skotland","5","Great Britain","16","Scotland","true","56.00888800","-3.39111100","United Kingdom","North Queensferry","Scotland",,"11"
"609NOH","North Berwick","Skotland","5","Great Britain","16","Scotland","true","56.06666600","-2.71666600","United Kingdom","North Berwick","Scotland",,"11"
"609NQF","North Queensferry","Skotland","5","Great Britain","16","Scotland","true","56.01000000","-3.39111100","United Kingdom","North Queensferry","Scotland",,"11"
"609ORK","Orkney","Skotland","5","Great Britain","16","Scotland","true","59.00000000","-3.00000000","United Kingdom","Orkney","Scotland",,"11"
"609PEE","Peterhead","Skotland","5","Great Britain","16","Scotland","true","57.50000000","-1.78333300","United Kingdom","Peterhead","Scotland",,"11"
"609PET","Perth","Skotland","5","Great Britain","16","Scotland","true","56.40000000","-3.43333300","United Kingdom","Perth","Scotland",,"11"
"609POY","Portsoy","Skotland","5","Great Britain","16","Scotland","true","57.68333300","-2.68333300","United Kingdom","Portsoy","Scotland",,"11"
"609PRS","Prestonpans","Skotland","5","Great Britain","16","Scotland","true","55.93333300","-2.96666600","United Kingdom","Prestonpans","Scotland",,"11"
"609PSE","Portgordon","Skotland","5","Great Britain","16","Scotland","true","57.66000000","-3.01666600","United Kingdom","Portgordon","Scotland",,"11"
"609QUE","Queensferry","Skotland","5","Great Britain","16","Scotland","true","55.98333300","-3.40000000","United Kingdom","Queensferry","Scotland",,"11"
"609RED","Redcastle","Skotland","5","Great Britain","16","Scotland","true","57.51347000","-4.36817800","United Kingdom","Redcastle","Scotland",,"11"
"609ROS","Ross","Skotland","5","Great Britain","16","Scotland","true","54.75000000","-4.08333300","United Kingdom","Little Ross","Scotland",,"11"
"609ROT","Rothesay","Skotland","5","Great Britain","16","Scotland","true","55.83718100","-5.05325300","United Kingdom","Rothesay","Scotland",,"11"
"609SEO","Sealock","Skotland","5","Great Britain","16","Scotland","true","55.83333300","-4.25000000","United Kingdom","Glasgow","Scotland",,"11"
"609SHT","Shetlandsøerne","Skotland","5","Great Britain","16","Scotland","true","60.33333300","-1.33333300","United Kingdom","Shetland","Scotland",,"11"
"609SJT","St. Johnstown","Skotland","5","Great Britain","16","Scotland","true","56.40000000","-3.43333300","United Kingdom","Perth","Scotland",,"11"
"609SMA","St. Magnus","Skotland","5","Great Britain","16","Scotland","true","60.40000000","-1.56666600","United Kingdom","St. Magnus Bay","Scotland",,"11"
"609SMO","St. Monance","Skotland","5","Great Britain","16","Scotland","true","56.20638800","-2.76805500","United Kingdom","Saint Monance","Scotland",,"11"
"609SPE","Speymouth","Skotland","5","Great Britain","16","Scotland","true","57.41666600","-3.25000000","United Kingdom","Speymouth","Scotland",,"11"
"609SRO","Stromness","Skotland","5","Great Britain","16","Scotland","true","58.96472200","-3.29583300","United Kingdom","Stromness","Scotland",,"11"
"609STA","St. Andrews","Skotland","5","Great Britain","16","Scotland","true","56.33333300","-2.78333300","United Kingdom","St.Andrews","Scotland",,"11"
"609STH","Stonehaven","Skotland","5","Great Britain","16","Scotland","true","56.96361100","-2.21166600","United Kingdom","Stonehaven","Scotland",,"11"
"609STI","Stirling","Skotland","5","Great Britain","16","Scotland","true","56.11666600","-3.95000000","United Kingdom","Stirling","Scotland",,"11"
"609STN","Stanley","Skotland","5","Great Britain","16","Scotland","true","56.46666600","-3.45000000","United Kingdom","Stanley","Scotland",,"11"
"609STX","Staxigo","Skotland","5","Great Britain","16","Scotland","true","58.46666600","-3.06666600","United Kingdom","Staxigoe","Scotland",,"11"
"609TAN","Tanera","Skotland","5","Great Britain","16","Scotland","true","58.01666600","-5.40000000","United Kingdom","Tanera More","Scotland",,"11"
"609TOR","Torry","Skotland","5","Great Britain","16","Scotland","true","57.13333300","-2.08333300","United Kingdom","Torry","Scotland",,"11"
"609TRB","Torryburn","Skotland","5","Great Britain","16","Scotland","true","56.05000000","-3.55000000","United Kingdom","Torryburn","Scotland",,"11"
"609WAK","Wats-Ness","Skotland","5","Great Britain","16","Scotland","true","60.33333300","-1.33333300","United Kingdom","Wats-Ness","Scotland",,"11"
"609WEM","Wemyss","Skotland","5","Great Britain","16","Scotland","true","55.88333300","-4.90000000","United Kingdom","Wemyss Bay","Scotland",,"11"
"609WIC","Wick","Skotland","5","Great Britain","16","Scotland","true","58.43333300","-3.08333300","United Kingdom","Wick","Scotland",,"11"
"610CLA","Clackmannan","Skotland","5","Great Britain","16","Scotland","true","56.10722200","-3.75083300","United Kingdom","Clackmannan","Scotland",,"11"
"610MHA","Morrison's Haven","Skotland","5","Great Britain","16","Scotland","true","55.95000000","-3.00000000","United Kingdom","Morrison's Haven","Scotland",,"11"
"610PMA","Portmahomack","Skotland","5","Great Britain","16","Scotland","true","57.83666600","-3.82888800","United Kingdom","Portmahomack","Scotland",,"11"
"610ROS","Rosehearty","Skotland","5","Great Britain","16","Scotland","true","57.69694400","-2.11305500","United Kingdom","Rosehearty","Scotland",,"11"
"611GLA","Glasgow","Skotland","5","Great Britain","16","Scotland","true","55.85653700","-4.27641200","United Kingdom","Glasgow","Scotland",,"10"
"613GOU","Gourock","Skotland","5","Great Britain","16","Scotland","true","55.96138800","-4.81777700","United Kingdom","Gourock","Scotland",,"11"
"615PET","Pettycur","Skotland","5","Great Britain","16","Scotland","true","56.05000000","-3.16666600","United Kingdom","Pettycur","Scotland",,"11"
"619AYR","Ayr","Skotland","5","Great Britain","16","Scotland","true","55.45000000","-4.61666600","United Kingdom","Ayr","Scotland",,"11"
"619BAL","Ballimore","Skotland","5","Great Britain","16","Scotland","true","55.99686170","-5.34560260","United Kingdom","Ballimore","Scotland",,"11"
"619CAM","Campbeltown","Skotland","5","Great Britain","16","Scotland","true","55.42502350","-5.62227610","United Kingdom","Campbeltown","Scotland",,"11"
"619CRO","Carron","Skotland","5","Great Britain","16","Scotland","true","57.45000000","-3.26666600","United Kingdom","Carron","Scotland",,"11"
"619CUN","Cunningham","Skotland","5","Great Britain","16","Scotland","true","55.63777700","-4.52722200","United Kingdom","Kilmaurs","Scotland",,"11"
"619DUF","Dumfries","Skotland","5","Great Britain","16","Scotland","true","55.06666600","-3.55000000","United Kingdom","Dumfries (UK)","Scotland",,"11"
"619DUM","Dumbarton","Skotland","5","Great Britain","16","Scotland","true","55.95000000","-4.56666600","United Kingdom","Dumbarton","Scotland",,"11"
"619FOT","Fort William","Skotland","5","Great Britain","16","Scotland","true","56.81638800","-5.11194400","United Kingdom","Fort William","Scotland",,"11"
"619GAL","Galloway","Skotland","5","Great Britain","16","Scotland","true","55.06666600","-4.15000000","United Kingdom","New Galloway","Scotland",,"11"
"619GIR","Girvan","Skotland","5","Great Britain","16","Scotland","true","55.24046800","-4.88674100","United Kingdom","Girvan","Scotland",,"11"
"619GLE","Glencaple","Skotland","5","Great Britain","16","Scotland","true","55.00267100","-3.71274200","United Kingdom","Glencaple","Scotland",,"11"
"619IRV","Irvine","Skotland","5","Great Britain","16","Scotland","true","55.60000000","-4.66666600","United Kingdom","Irvine","Scotland",,"11"
"619KIK","Kirkcudbright","Skotland","5","Great Britain","16","Scotland","true","54.83333300","-4.03333300","United Kingdom","Kirkcudbright","Scotland",,"11"
"619KIL","Kilberry","Skotland","5","Great Britain","16","Scotland","true","55.78333300","-5.66666600","United Kingdom","Kilberry Head","Scotland",,"11"
"619LES","Lewis","Skotland","5","Great Britain","16","Scotland","true","58.33333300","-6.58333300","United Kingdom","Isle of Lewis","Scotland",,"11"
"619LOC","Lochinver","Skotland","5","Great Britain","16","Scotland","true","58.13333300","-5.25000000","United Kingdom","Lochinver","Scotland",,"11"
"619LOH","Lochwinnoch","Skotland","5","Great Britain","16","Scotland","true","55.78333300","-4.63333300","United Kingdom","Lochwinnoch","Scotland",,"11"
"619NEW","Newtonsteward","Skotland","5","Great Britain","16","Scotland","true","54.95410000","-4.47070000","United Kingdom","Newtonsteward","Scotland",,"11"
"619NHA","Newhaven","Skotland","5","Great Britain","16","Scotland","true","55.97944400","-3.19722200","United Kingdom","Newhaven, Scotl.","Scotland",,"11"
"619OBA","Oban","Skotland","5","Great Britain","16","Scotland","true","56.41666600","-5.46666600","United Kingdom","Oban","Scotland",,"11"
"619PAI","Paisley","Skotland","5","Great Britain","16","Scotland","true","55.83333300","-4.43333300","United Kingdom","Paisley","Scotland",,"11"
"619PIE","Pittenweem","Skotland","5","Great Britain","16","Scotland","true","56.20000000","-2.73333300","United Kingdom","Pittenweem","Scotland",,"11"
"619PPP","Port Patrick","Skotland","5","Great Britain","16","Scotland","true","54.84242300","-5.11666100","United Kingdom","Port Patrick","Scotland",,"11"
"619REF","Renfrew","Skotland","5","Great Britain","16","Scotland","true","55.86666600","-4.36666600","United Kingdom","Renfrew","Scotland",,"11"
"619ROT","Rosway","Skotland","5","Great Britain","16","Scotland","true","59.16666600","-3.03333300","United Kingdom","Rousay","Scotland",,"11"
"619SAC","Sandwick","Skotland","5","Great Britain","16","Scotland","true","60.00000000","-1.25000000","United Kingdom","Sandwick","Scotland",,"11"
"619SAT","Saltcoats","Skotland","5","Great Britain","16","Scotland","true","55.63642200","-4.78434400","United Kingdom","Saltcoats","Scotland",,"11"
"619SRA","Stranraer","Skotland","5","Great Britain","16","Scotland","true","54.90000000","-5.03333300","United Kingdom","Stranraer","Scotland",,"11"
"619SRN","Strontian","Skotland","5","Great Britain","16","Scotland","true","56.68333300","-5.56666600","United Kingdom","Strontian","Scotland",,"11"
"619STW","Stornoway","Skotland","5","Great Britain","16","Scotland","true","58.21666600","-6.36666600","United Kingdom","Stornoway","Scotland",,"11"
"619SWS","Stewart","Skotland","5","Great Britain","16","Scotland","true","54.96666600","-4.48333300","United Kingdom","Newton Stewart","Scotland",,"11"
"619THU","Thurso","Skotland","5","Great Britain","16","Scotland","true","58.60000000","-3.50000000","United Kingdom","Thurso","Scotland",,"11"
"619ULA","Ullapool","Skotland","5","Great Britain","16","Scotland","true","57.89861100","-5.16027700","United Kingdom","Ullapool","Scotland",,"11"
"619WHI","Whitehorn","Skotland","5","Great Britain","16","Scotland","true","54.73222200","-4.41555500","United Kingdom","Whithorn","Scotland",,"11"
"619WIO","Wigtown","Skotland","5","Great Britain","16","Scotland","true","54.86666600","-4.45000000","United Kingdom","Wigtown","Scotland",,"11"
"629SCW","Scat Wick","England","5","Great Britain","16","Scotland","true","58.81666600","-3.11666600","United Kingdom","Scat Wick","Scotland",,"11"
"629SDA","Schottland for Danschen",,"5","Great Britain","16","Scotland","true","0.00000000","0.00000000",,"Scotland for Gdansk",,"Unclear what is meant by this: Scotland or Gdansk?","6"
"629SEL","Selby","Skotland","5","Great Britain","17","England and Wales","true","53.78333300","-1.06666600","United Kingdom","Selby","England",,"11"
"629SKO","Skotland","Skotland","5","Great Britain","16","Scotland","true","57.00000000","-4.00000000","United Kingdom","Scotland","Scotland",,"6"
"630BUH","Bucklers Hard","England","5","Great Britain","17","England and Wales","true","50.79861100","-1.42416600","United Kingdom","Bucklers Hard","England",,"11"
"630CLA","Clacton-on-Sea","England","5","Great Britain","17","England and Wales","true","51.78944400","1.15583300","United Kingdom","Clacton-on-Sea","England",,"11"
"632COT","Cottingham","England","5","Great Britain","17","England and Wales","true","53.78353530","-0.43634990","United Kingdom","Cottingham","England",,"11"
"632EST","Eston","England","5","Great Britain","17","England and Wales","true","54.55916600","-1.14333300","United Kingdom","Eston","England",,"11"
"632FOL","Folkestone","England","5","Great Britain","17","England and Wales","true","51.08333300","1.18333300","United Kingdom","Folkestone","England",,"11"
"632GOO","Goole","England","5","Great Britain","17","England and Wales","true","53.69894900","-0.86933500","United Kingdom","Goole","England",,"11"
